wilayah,tahun,bulan,hujan_mm,HTH_hari,hujan_normal_mm,rasio_hujan_terhadap_normal,sifat_hujan,KAT_value,KAT_normal,rasio_KAT_terhadap_normal,produksi_padi_bulanan,luas_panen_bulanan,tanggal,hujan_score,HTH_score,KAT_score,climate_score,freq_penurunan,volatilitas,historical_score,final_score,risk_label,risk_label_bulan_depan,final_score_bulan_depan,hujan_mm_lag1,hujan_mm_roll3,rasio_hujan_terhadap_normal_lag1,rasio_hujan_terhadap_normal_roll3,HTH_hari_lag1,HTH_hari_roll3,rasio_KAT_terhadap_normal_lag1,rasio_KAT_terhadap_normal_roll3,climate_score_lag1,climate_score_roll3,faktor_dominan,rekomendasi_aksi
MALANG,2021,2,478.1610933498283,1,348.23775675906586,1.3734612531000463,AN,568.3810590935504,549.411966981806,1.034957244578182,84996.0,14380.0,2021-02-01,0,0,1,1,0.2857142857142857,0.0317000857310249,1,2,low,low,2.0,488.6950332260409,471.6141178058097,1.5387506934029307,1.4096409543700446,1.0,2.6666666666666665,1.0468598179478406,1.0607740195952582,0.0,0.6666666666666666,"Ketersediaan air rendah, Sensitivitas historis wilayah",Pantau rutin; belum membutuhkan intervensi prioritas.
MALANG,2021,3,352.70643576143584,2,325.2544566808869,1.0856899504286064,N,543.7316723999335,549.7958197123374,0.9894108232641298,120036.92,21032.0,2021-03-01,0,0,1,1,0.2857142857142857,0.0317000857310249,1,2,low,high,6.0,478.1610933498283,439.85418744576833,1.3734612531000463,1.332633965643861,1.0,1.3333333333333333,1.034957244578182,1.0237426285967175,1.0,0.6666666666666666,"Ketersediaan air rendah, Sensitivitas historis wilayah",Pantau rutin; belum membutuhkan intervensi prioritas.
MALANG,2021,4,147.2757023083909,12,195.13677280806976,0.7542743165525146,BN,515.2028305722366,532.6565181513715,0.9675453189073414,164558.72,28024.0,2021-04-01,2,2,1,5,0.2857142857142857,0.0317000857310249,1,6,high,high,7.0,352.70643576143584,326.0477438065517,1.0856899504286064,1.0711418400270558,2.0,5.0,0.9894108232641298,0.9973044622498844,1.0,2.333333333333333,"Curah hujan bawah normal, HTH panjang","Prioritaskan pemantauan lapangan, cek irigasi/ketersediaan air, dan siapkan intervensi cepat."
MALANG,2021,5,68.56896095222154,13,131.67445131772376,0.5206473768922174,BN,435.96447389435946,495.2400760890325,0.8804842227606824,112297.44,18408.0,2021-05-01,2,2,2,6,0.2857142857142857,0.0317000857310249,1,7,high,medium,5.0,147.2757023083909,189.51703300734945,0.7542743165525146,0.7868705479577794,12.0,9.0,0.9675453189073414,0.9458134549773846,5.0,4.0,"Curah hujan bawah normal, HTH panjang, Ketersediaan air rendah","Prioritaskan pemantauan lapangan, cek irigasi/ketersediaan air, dan siapkan intervensi cepat."
MALANG,2021,6,150.72922320658333,17,63.14484234527015,2.384732362240093,AN,415.9887674722156,459.9765241276657,0.9049128282961943,100181.04,16416.0,2021-06-01,0,2,2,4,0.2857142857142857,0.0317000857310249,1,5,medium,medium,4.0,68.56896095222154,122.19129548906528,0.5206473768922174,1.2198846852282752,13.0,14.0,0.8804842227606824,0.9176474566547396,6.0,5.0,"HTH panjang, Ketersediaan air rendah",Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
MALANG,2021,7,37.46611010890396,15,41.70849528763585,0.905267432936934,N,428.0462867204369,410.7444682576997,1.0441208017077357,121665.4,20096.0,2021-07-01,0,2,1,3,0.2857142857142857,0.0317000857310249,1,4,medium,medium,4.0,150.72922320658333,85.58809808923631,2.384732362240093,1.2702157240230816,17.0,15.0,0.9049128282961943,0.9431726175882044,4.0,4.333333333333333,HTH panjang,Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
MALANG,2021,8,33.35845542065086,22,22.9894529936633,1.434024453057858,AN,361.8215411286384,355.9899417349171,1.01926035991678,118890.84,19460.0,2021-08-01,0,2,1,3,0.2857142857142857,0.0317000857310249,1,4,medium,medium,3.0,37.46611010890396,73.85126291204607,0.905267432936934,1.5746747494116284,15.0,18.0,1.0441208017077357,0.98943132997357,3.0,3.333333333333333,HTH panjang,Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
MALANG,2021,9,100.98195877698475,14,47.41088327217628,2.1294411786653717,AN,344.0035035294114,314.5030689061724,1.09785438647892,57959.880000000005,9156.0,2021-09-01,0,2,0,2,0.2857142857142857,0.0317000857310249,1,3,medium,medium,5.0,33.35845542065086,57.26884143551322,1.434024453057858,1.4895776882200549,22.0,17.0,1.01926035991678,1.053745182701145,3.0,2.6666666666666665,HTH panjang,Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
MALANG,2021,10,107.95333210729645,15,134.75169137628097,0.8000897981064474,BN,321.1793062807539,307.615284495859,1.046585612452565,73652.12,11616.0,2021-10-01,2,2,0,4,0.2857142857142857,0.0317000857310249,1,5,medium,low,1.0,100.98195877698475,80.76458210164404,2.1294411786653717,1.4545184766098924,14.0,17.0,1.09785438647892,1.054566786282755,2.0,3.0,"Curah hujan bawah normal, HTH panjang",Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
MALANG,2021,11,363.7894174337964,1,205.62642503278877,1.7682004110778735,AN,461.8804317517704,366.7028213150728,1.2650388187036072,58277.36,9200.0,2021-11-01,0,0,0,0,0.2857142857142857,0.0317000857310249,1,1,low,low,1.0,107.95333210729645,190.9082361060259,0.8000897981064474,1.5659104626165643,15.0,10.0,1.046585612452565,1.1364929392116974,4.0,2.0,Sensitivitas historis wilayah,Pantau rutin; belum membutuhkan intervensi prioritas.
MALANG,2021,12,494.7936436394344,1,340.2332133792829,1.4541406287383891,AN,562.5977514821085,479.6320987141549,1.1764350638193874,55585.600000000006,8780.0,2021-12-01,0,0,0,0,0.2857142857142857,0.0317000857310249,1,1,low,medium,3.0,363.7894174337964,322.17879772684245,1.7682004110778735,1.3408102793075702,1.0,5.666666666666667,1.2650388187036072,1.1626864983251866,0.0,1.3333333333333333,Sensitivitas historis wilayah,Pantau rutin; belum membutuhkan intervensi prioritas.
MALANG,2022,1,309.37175908770854,4,317.8169774265083,0.9736304927187752,N,543.2298367587646,537.5052672243107,1.011795474959888,106643.52,17220.879999999997,2022-01-01,0,1,1,2,0.2857142857142857,0.0317000857310249,1,3,medium,low,2.0,494.7936436394344,389.3182733869798,1.4541406287383891,1.3986571775116794,1.0,2.0,1.1764350638193874,1.1510897858276277,0.0,0.6666666666666666,"HTH panjang, Ketersediaan air rendah, Sensitivitas historis wilayah",Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
MALANG,2022,2,319.29313508145793,2,348.23775675906586,0.917070708212252,N,541.2335687189347,549.411966981806,0.9856691862450948,46969.8,7564.08,2022-02-01,0,0,1,1,0.2857142857142857,0.0317000857310249,1,2,low,low,2.0,309.37175908770854,374.4861792695336,0.9736304927187752,1.1149472765564723,4.0,2.333333333333333,1.011795474959888,1.0579665750081235,2.0,1.0,"Ketersediaan air rendah, Sensitivitas historis wilayah",Pantau rutin; belum membutuhkan intervensi prioritas.
MALANG,2022,3,405.6015556179413,1,325.2544566808869,1.2481276940304595,AN,551.8603465599663,549.7958197123374,1.004321368330946,130896.44,21443.8,2022-03-01,0,0,1,1,0.2857142857142857,0.0317000857310249,1,2,low,medium,5.0,319.29313508145793,344.7554832623693,0.917070708212252,1.0462762983204958,2.0,2.333333333333333,0.9856691862450948,1.0005953431786432,1.0,1.3333333333333333,"Ketersediaan air rendah, Sensitivitas historis wilayah",Pantau rutin; belum membutuhkan intervensi prioritas.
MALANG,2022,4,160.0217710524708,7,195.13677280806976,0.8203649067488832,BN,535.0106341907936,532.6565181513715,1.0045824502295764,170440.12,28834.44,2022-04-01,2,1,1,4,0.2857142857142857,0.0317000857310249,1,5,medium,medium,3.0,405.6015556179413,294.97215391729,1.2481276940304595,0.9951877696638652,1.0,3.333333333333333,1.004321368330946,0.9981910016018724,1.0,2.0,Curah hujan bawah normal,Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
MALANG,2022,5,256.35815652212045,4,131.67445131772376,1.9469605381611903,AN,514.4682540401793,495.2400760890325,1.0396962195617394,123897.88,22063.8,2022-05-01,0,1,1,2,0.2857142857142857,0.0317000857310249,1,3,medium,low,2.0,160.0217710524708,273.9938277308442,0.8203649067488832,1.3384843796468446,7.0,4.0,1.0045824502295764,1.0162000127074209,4.0,2.333333333333333,"HTH panjang, Ketersediaan air rendah, Sensitivitas historis wilayah",Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
MALANG,2022,6,153.06740484381623,10,63.14484234527015,2.4320762748732307,AN,519.6662979794633,459.9765241276657,1.1316956702542362,87784.32,15615.44,2022-06-01,0,1,0,1,0.2857142857142857,0.0317000857310249,1,2,low,medium,3.0,256.35815652212045,189.81577747280247,1.9469605381611903,1.733133906594435,4.0,7.0,1.0396962195617394,1.0586581133485171,2.0,2.333333333333333,"HTH panjang, Sensitivitas historis wilayah",Pantau rutin; belum membutuhkan intervensi prioritas.
MALANG,2022,7,38.9041064605978,14,41.70849528763585,0.9377243372145696,N,466.555514852558,410.7444682576997,1.1391489760300686,87485.48,15646.76,2022-07-01,0,2,0,2,0.2857142857142857,0.0317000857310249,1,3,medium,medium,3.0,153.06740484381623,149.44322260884485,2.4320762748732307,1.7722537167496637,10.0,9.333333333333334,1.1316956702542362,1.1035136219486814,1.0,1.6666666666666667,HTH panjang,Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
MALANG,2022,8,40.88381330286464,16,22.9894529936633,1.7822114064849972,AN,410.99378454153975,355.9899417349171,1.159640148288457,83083.12000000001,14943.04,2022-08-01,0,2,0,2,0.2857142857142857,0.0317000857310249,1,3,medium,medium,3.0,38.9041064605978,77.61844153575957,0.9377243372145696,1.717337339524266,14.0,13.333333333333334,1.1391489760300686,1.143494931524254,2.0,1.6666666666666667,HTH panjang,Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
MALANG,2022,9,85.61224892041193,20,47.41088327217628,1.8460294952979803,AN,369.4986544097186,314.5030689061724,1.1808672214307274,73938.95999999999,11925.12,2022-09-01,0,2,0,2,0.2857142857142857,0.0317000857310249,1,3,medium,low,2.0,40.88381330286464,55.13338956129147,1.7822114064849972,1.5219884129991823,16.0,16.666666666666668,1.159640148288457,1.1598854485830845,2.0,2.0,HTH panjang,Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
MALANG,2022,10,435.2814916566848,5,134.75169137628097,3.222552223596898,AN,431.0771994407012,307.615284495859,1.409900176662048,75772.04000000001,12235.48,2022-10-01,0,1,0,1,0.2857142857142857,0.0317000857310249,1,2,low,low,2.0,85.61224892041193,187.2591846266538,1.8460294952979803,2.283597708459959,20.0,13.666666666666666,1.1808672214307274,1.2501358487937442,2.0,1.6666666666666667,"HTH panjang, Sensitivitas historis wilayah",Pantau rutin; belum membutuhkan intervensi prioritas.
MALANG,2022,11,451.2712709544415,6,205.62642503278877,2.192728282785123,AN,530.2429256525002,366.7028213150728,1.453562344063767,72148.0,11633.36,2022-11-01,0,1,0,1,0.2857142857142857,0.0317000857310249,1,2,low,medium,4.0,435.2814916566848,324.0550038438461,3.222552223596898,2.420436667226668,5.0,10.333333333333334,1.409900176662048,1.3481099140521808,1.0,1.3333333333333333,"HTH panjang, Sensitivitas historis wilayah",Pantau rutin; belum membutuhkan intervensi prioritas.
MALANG,2022,12,301.73448875859776,6,340.2332133792829,0.8866875745608723,BN,539.7628574731316,479.6320987141549,1.1293375233319751,70452.04,11353.88,2022-12-01,2,1,0,3,0.2857142857142857,0.0317000857310249,1,4,medium,medium,3.0,451.2712709544415,396.0957504565747,2.192728282785123,2.1006560269809644,6.0,5.666666666666667,1.453562344063767,1.3309333480192636,1.0,1.6666666666666667,Curah hujan bawah normal,Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
MALANG,2023,1,323.3138072831296,9,317.8169774265083,1.0181160113460144,N,537.0472679706011,537.5052672243107,1.0002893636165164,81050.68,12686.759999999998,2023-01-01,0,1,1,2,0.2857142857142857,0.0317000857310249,1,3,medium,low,2.0,301.73448875859776,358.773188998723,0.8866875745608723,1.36584395623067,6.0,7.0,1.1293375233319751,1.1943964103374196,3.0,2.0,"HTH panjang, Ketersediaan air rendah, Sensitivitas historis wilayah",Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
MALANG,2023,2,537.0884473044742,1,348.23775675906586,1.5435809268409328,AN,566.0169403132777,549.411966981806,1.0307395716629224,44651.68,6975.24,2023-02-01,0,0,1,1,0.2857142857142857,0.0317000857310249,1,2,low,medium,5.0,323.3138072831296,387.3789144487338,1.0181160113460144,1.1494615042492733,9.0,5.333333333333333,1.0002893636165164,1.0534554862038046,2.0,2.0,"Ketersediaan air rendah, Sensitivitas historis wilayah",Pantau rutin; belum membutuhkan intervensi prioritas.
MALANG,2023,3,232.07345921601575,4,325.2544566808869,0.7138555641317995,BN,523.899453617187,549.7958197123374,0.9532502599585372,180875.72,29804.76,2023-03-01,2,1,1,4,0.2857142857142857,0.0317000857310249,1,5,medium,low,2.0,537.0884473044742,364.1585712678732,1.5435809268409328,1.091850834106249,1.0,4.666666666666667,1.0307395716629224,0.994759731745992,1.0,2.333333333333333,Curah hujan bawah normal,Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
MALANG,2023,4,215.5690861029263,2,195.13677280806976,1.103925496224829,AN,529.4067404938276,532.6565181513715,0.9946323310514568,149800.28,23559.08,2023-04-01,0,0,1,1,0.2857142857142857,0.0317000857310249,1,2,low,high,6.0,232.07345921601575,328.24366420780547,0.7138555641317995,1.1204539957325206,4.0,2.333333333333333,0.9532502599585372,0.9928740542243056,4.0,2.0,"Ketersediaan air rendah, Sensitivitas historis wilayah",Pantau rutin; belum membutuhkan intervensi prioritas.
MALANG,2023,5,56.79209612380052,20,131.67445131772376,0.4311745125523941,BN,478.465525627888,495.2400760890325,0.9665924111264564,118547.24,18402.48,2023-05-01,2,2,1,5,0.2857142857142857,0.0317000857310249,1,6,high,high,7.0,215.5690861029263,168.1448804809142,1.103925496224829,0.749651857636341,2.0,8.666666666666666,0.9946323310514568,0.9714916673788168,1.0,3.333333333333333,"Curah hujan bawah normal, HTH panjang","Prioritaskan pemantauan lapangan, cek irigasi/ketersediaan air, dan siapkan intervensi cepat."
MALANG,2023,6,23.738813009419676,30,63.14484234527015,0.3753458365459435,BN,397.2051032933342,459.9765241276657,0.8636720639811469,104679.52,16229.64,2023-06-01,2,2,2,6,0.2857142857142857,0.0317000857310249,1,7,high,medium,4.0,56.79209612380052,98.69999841204884,0.4311745125523941,0.636815281774389,20.0,17.333333333333332,0.9665924111264564,0.9416322687196867,5.0,4.0,"Curah hujan bawah normal, HTH panjang, Ketersediaan air rendah","Prioritaskan pemantauan lapangan, cek irigasi/ketersediaan air, dan siapkan intervensi cepat."
MALANG,2023,7,68.00839284457746,8,41.70849528763585,1.637006346046041,AN,362.355885323786,410.7444682576997,0.8829288314709686,96867.76,15402.32,2023-07-01,0,1,2,3,0.2857142857142857,0.0317000857310249,1,4,medium,high,7.0,23.738813009419676,49.51310065926589,0.3753458365459435,0.8145088983814595,30.0,19.33333333333333,0.8636720639811469,0.904397768859524,6.0,4.666666666666667,Ketersediaan air rendah,Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
MALANG,2023,8,11.446269027962948,20,22.9894529936633,0.5052879778223186,BN,293.072911599626,355.9899417349171,0.8244029608172341,61703.240000000005,9563.32,2023-08-01,2,2,2,6,0.2857142857142857,0.0317000857310249,1,7,high,high,7.0,68.00839284457746,34.39782496065336,1.637006346046041,0.8392133868047676,8.0,19.33333333333333,0.8829288314709686,0.8570012854231166,3.0,5.0,"Curah hujan bawah normal, HTH panjang, Ketersediaan air rendah","Prioritaskan pemantauan lapangan, cek irigasi/ketersediaan air, dan siapkan intervensi cepat."
MALANG,2023,9,20.17580842014586,17,47.41088327217628,0.4258778340620132,BN,239.30939583197951,314.5030689061724,0.7621397154579441,89337.68,13784.24,2023-09-01,2,2,2,6,0.2857142857142857,0.0317000857310249,1,7,high,high,6.0,11.446269027962948,33.21015676422876,0.5052879778223186,0.8560573859767908,20.0,15.0,0.8244029608172341,0.8231571692487156,6.0,5.0,"Curah hujan bawah normal, HTH panjang, Ketersediaan air rendah","Prioritaskan pemantauan lapangan, cek irigasi/ketersediaan air, dan siapkan intervensi cepat."
MALANG,2023,10,25.42614897464438,8,134.75169137628097,0.1896213098200652,BN,209.43614028923588,307.615284495859,0.6813252218353479,92820.2,14351.36,2023-10-01,2,1,2,5,0.2857142857142857,0.0317000857310249,1,6,high,high,6.0,20.17580842014586,19.016075474251064,0.4258778340620132,0.373595707234799,17.0,15.0,0.7621397154579441,0.7559559660368421,6.0,5.666666666666667,"Curah hujan bawah normal, Ketersediaan air rendah","Prioritaskan pemantauan lapangan, cek irigasi/ketersediaan air, dan siapkan intervensi cepat."
MALANG,2023,11,130.25663516349056,9,205.62642503278877,0.6340978576249279,BN,216.45872469008063,366.7028213150728,0.5914147663002841,75727.8,11707.0,2023-11-01,2,1,2,5,0.2857142857142857,0.0317000857310249,1,6,high,high,6.0,25.42614897464438,58.61953085276027,0.1896213098200652,0.4165323338356688,8.0,11.333333333333334,0.6813252218353479,0.6782932345311922,5.0,5.333333333333333,"Curah hujan bawah normal, Ketersediaan air rendah","Prioritaskan pemantauan lapangan, cek irigasi/ketersediaan air, dan siapkan intervensi cepat."
MALANG,2023,12,177.85411913018476,8,340.2332133792829,0.5227369800590381,BN,301.01749577600776,479.6320987141549,0.6282800257245448,62676.12,9739.68,2023-12-01,2,1,2,5,0.2857142857142857,0.0317000857310249,1,6,high,medium,5.0,130.25663516349056,111.17896775610656,0.6340978576249279,0.448818715834677,9.0,8.333333333333334,0.5914147663002841,0.6336733379533923,5.0,5.0,"Curah hujan bawah normal, Ketersediaan air rendah","Prioritaskan pemantauan lapangan, cek irigasi/ketersediaan air, dan siapkan intervensi cepat."
MALANG,2024,1,272.3315303629414,2,317.8169774265083,0.8562188315326636,BN,377.8284678207317,537.5052672243107,0.7047078226828303,78804.68000000001,12265.16,2024-01-01,2,0,2,4,0.2857142857142857,0.0317000857310249,1,5,medium,medium,3.0,177.85411913018476,193.4807615522056,0.5227369800590381,0.6710178897388767,8.0,6.333333333333333,0.6282800257245448,0.6414675382358864,5.0,4.666666666666667,"Curah hujan bawah normal, Ketersediaan air rendah",Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
MALANG,2024,2,347.29092762971214,2,348.23775675906586,0.9974646320474136,N,459.8409057886065,549.411966981806,0.8391976961690741,40496.84,6337.32,2024-02-01,0,0,2,2,0.2857142857142857,0.0317000857310249,1,3,medium,medium,5.0,272.3315303629414,265.8255257076128,0.8562188315326636,0.7921401478797051,2.0,4.0,0.7047078226828303,0.7240618481921498,4.0,3.6666666666666665,Ketersediaan air rendah,Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
MALANG,2024,3,252.82566632054989,4,325.2544566808869,0.7772620419487265,BN,526.4184052582106,549.7958197123374,0.9579578491373768,58161.96,9033.0,2024-03-01,2,1,1,4,0.2857142857142857,0.0317000857310249,1,5,medium,low,2.0,347.29092762971214,290.8160414377345,0.9974646320474136,0.8769818351762679,2.0,2.6666666666666665,0.8391976961690741,0.8339544559964271,2.0,3.333333333333333,Curah hujan bawah normal,Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
MALANG,2024,4,273.72832107486687,2,195.13677280806976,1.4031771458555091,AN,522.6411510882344,532.6565181513715,0.9820346925108367,99161.8,15469.76,2024-04-01,0,0,1,1,0.2857142857142857,0.0317000857310249,1,2,low,high,7.0,252.82566632054989,291.28163834170965,0.7772620419487265,1.0593012732838831,4.0,2.6666666666666665,0.9579578491373768,0.926396745939096,4.0,2.333333333333333,"Ketersediaan air rendah, Sensitivitas historis wilayah",Pantau rutin; belum membutuhkan intervensi prioritas.
MALANG,2024,5,39.93999310148422,13,131.67445131772376,0.3032950775737313,BN,464.4205051442463,495.2400760890325,0.9377049699896554,160698.16,27049.28,2024-05-01,2,2,2,6,0.2857142857142857,0.0317000857310249,1,7,high,high,7.0,273.72832107486687,188.83132683230036,1.4031771458555091,0.8279114217926558,2.0,6.333333333333333,0.9820346925108367,0.9592325038792898,1.0,3.6666666666666665,"Curah hujan bawah normal, HTH panjang, Ketersediaan air rendah","Prioritaskan pemantauan lapangan, cek irigasi/ketersediaan air, dan siapkan intervensi cepat."
MALANG,2024,6,51.63635593830401,17,63.14484234527015,0.820168235158576,BN,407.3725862619359,459.9765241276657,0.8859163783313317,167284.76,28082.68,2024-06-01,2,2,2,6,0.2857142857142857,0.0317000857310249,1,7,high,medium,5.0,39.93999310148422,121.7682233715517,0.3032950775737313,0.8422134861959388,13.0,10.666666666666666,0.9377049699896554,0.9352186802772748,6.0,4.333333333333333,"Curah hujan bawah normal, HTH panjang, Ketersediaan air rendah","Prioritaskan pemantauan lapangan, cek irigasi/ketersediaan air, dan siapkan intervensi cepat."
MALANG,2024,7,37.71759831851469,27,41.70849528763585,0.9044258813323915,N,357.36858204470803,410.7444682576997,0.8701782111154273,112781.72,18747.36,2024-07-01,0,2,2,4,0.2857142857142857,0.0317000857310249,1,5,medium,high,7.0,51.63635593830401,43.09798245276764,0.820168235158576,0.6759630646882329,17.0,19.0,0.8859163783313317,0.8979331864788049,6.0,5.333333333333333,"HTH panjang, Ketersediaan air rendah",Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
MALANG,2024,8,12.315633436254656,50,22.9894529936633,0.539936989440989,BN,281.44406422881053,355.9899417349171,0.7907355770456798,55462.24,9200.92,2024-08-01,2,2,2,6,0.2857142857142857,0.0317000857310249,1,7,high,medium,5.0,37.71759831851469,33.889862564357784,0.9044258813323915,0.7548437019773188,27.0,31.33333333333333,0.8701782111154273,0.8489433888308131,4.0,5.333333333333333,"Curah hujan bawah normal, HTH panjang, Ketersediaan air rendah","Prioritaskan pemantauan lapangan, cek irigasi/ketersediaan air, dan siapkan intervensi cepat."
MALANG,2024,9,52.22114743305988,12,47.41088327217628,1.0771034237551151,AN,233.71410371217436,314.5030689061724,0.7440748638550015,48086.92,7406.28,2024-09-01,0,2,2,4,0.2857142857142857,0.0317000857310249,1,5,medium,high,7.0,12.315633436254656,34.08479306260974,0.539936989440989,0.8404887648428319,50.0,29.666666666666668,0.7907355770456798,0.8016628840053696,6.0,4.666666666666667,"HTH panjang, Ketersediaan air rendah",Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
MALANG,2024,10,53.63362347961515,21,134.75169137628097,0.4001263123820417,BN,224.4445745038732,307.615284495859,0.7307111293150954,84166.40000000001,12928.96,2024-10-01,2,2,2,6,0.2857142857142857,0.0317000857310249,1,7,high,medium,3.0,52.22114743305988,39.39013478297657,1.0771034237551151,0.6723889085260485,12.0,27.666666666666668,0.7440748638550015,0.7551738567385923,4.0,5.333333333333333,"Curah hujan bawah normal, HTH panjang, Ketersediaan air rendah","Prioritaskan pemantauan lapangan, cek irigasi/ketersediaan air, dan siapkan intervensi cepat."
MALANG,2024,11,217.8320594045269,3,205.62642503278877,1.0587382923082582,N,275.47175468057424,366.7028213150728,0.7541920066092882,87529.76000000001,13455.52,2024-11-01,0,0,2,2,0.2857142857142857,0.0317000857310249,1,3,medium,low,2.0,53.63362347961515,107.89561010573397,0.4001263123820417,0.8453226761484717,21.0,12.0,0.7307111293150954,0.7429926665931285,6.0,4.0,Ketersediaan air rendah,Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
MALANG,2024,12,532.2531170216287,1,340.2332133792829,1.5643074644610846,AN,453.1167355709664,479.6320987141549,0.9475518921757398,68526.24,10547.24,2024-12-01,0,0,1,1,0.2857142857142857,0.0317000857310249,1,2,low,low,2.0,217.8320594045269,267.9062666352569,1.0587382923082582,1.0077240230504614,3.0,8.333333333333334,0.7541920066092882,0.8108183427000412,2.0,3.0,"Ketersediaan air rendah, Sensitivitas historis wilayah",Pantau rutin; belum membutuhkan intervensi prioritas.
MALANG,2025,1,446.5182247345489,1,317.8169774265083,1.4048061121003568,AN,555.8680429183992,537.5052672243107,1.0353394303082115,,6455.82,2025-01-01,0,0,1,1,0.2857142857142857,0.0317000857310249,1,2,low,low,2.0,532.2531170216287,398.8678003869015,1.5643074644610846,1.3426172896232331,1.0,1.6666666666666667,0.9475518921757398,0.9123611096977466,1.0,1.3333333333333333,"Ketersediaan air rendah, Sensitivitas historis wilayah",Pantau rutin; belum membutuhkan intervensi prioritas.
MALANG,2025,2,395.0422065600384,3,348.23775675906586,1.1351798442331802,AN,543.2153038656411,549.411966981806,0.9890571661101624,,3253.82,2025-02-01,0,0,1,1,0.2857142857142857,0.0317000857310249,1,2,low,low,2.0,446.5182247345489,457.9378494387386,1.4048061121003568,1.3680978069315402,1.0,1.6666666666666667,1.0353394303082115,0.990649496198038,1.0,1.0,"Ketersediaan air rendah, Sensitivitas historis wilayah",Pantau rutin; belum membutuhkan intervensi prioritas.
MALANG,2025,3,371.3231081259871,2,325.2544566808869,1.1415903093792488,N,536.9154613994597,549.7958197123374,0.9771845373162732,,5068.6,2025-03-01,0,0,1,1,0.2857142857142857,0.0317000857310249,1,2,low,medium,5.0,395.0422065600384,404.2945131401914,1.1351798442331802,1.2271920885709289,3.0,2.0,0.9890571661101624,1.000527044578216,1.0,1.0,"Ketersediaan air rendah, Sensitivitas historis wilayah",Pantau rutin; belum membutuhkan intervensi prioritas.
MALANG,2025,4,141.36739729276752,10,195.13677280806976,0.7242740921836311,BN,512.9775678465269,532.6565181513715,0.963401705791656,,13119.0,2025-04-01,2,1,1,4,0.2857142857142857,0.0317000857310249,1,5,medium,low,2.0,371.3231081259871,302.5775706595977,1.1415903093792488,1.00034808193202,2.0,5.0,0.9771845373162732,0.9765478030726974,1.0,2.0,Curah hujan bawah normal,Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
MALANG,2025,5,324.0709208175385,4,131.67445131772376,2.460777526657464,AN,520.6190648355536,495.2400760890325,1.052029984856719,,10454.62,2025-05-01,0,1,0,1,0.2857142857142857,0.0317000857310249,1,2,low,low,2.0,141.36739729276752,278.9204754120977,0.7242740921836311,1.4422139760734478,10.0,5.333333333333333,0.963401705791656,0.997538742654883,4.0,2.0,"HTH panjang, Sensitivitas historis wilayah",Pantau rutin; belum membutuhkan intervensi prioritas.
MALANG,2025,6,61.56058016362648,10,63.14484234527015,0.971381275945991,N,496.0003569459904,459.9765241276657,1.0801010632044077,,7738.26,2025-06-01,0,1,0,1,0.2857142857142857,0.0317000857310249,1,2,low,medium,3.0,324.0709208175385,175.66629942464417,2.460777526657464,1.3854776315956954,4.0,8.0,1.052029984856719,1.031844251284261,1.0,2.0,"HTH panjang, Sensitivitas historis wilayah",Pantau rutin; belum membutuhkan intervensi prioritas.
MALANG,2025,7,52.32616224340399,24,41.70849528763585,1.265724399524068,AN,436.4710429229842,410.7444682576997,1.065410161087692,,6514.62,2025-07-01,0,2,0,2,0.2857142857142857,0.0317000857310249,1,3,medium,medium,4.0,61.56058016362648,145.985887741523,0.971381275945991,1.5659610673758408,10.0,12.666666666666666,1.0801010632044077,1.065847069716273,1.0,1.3333333333333333,HTH panjang,Lakukan monitoring berkala dan validasi kondisi lapangan pada wilayah rentan.
